sign_init,sign_nonce,nonce,sign_update,sign_finalize
65,12,016a514faeab76a166e488f43142eb9f19d4fcc9803f47b2aed8633174a0a5ba,5,1173
66,13,0368b926d8f39d6a17eb44f11eb031d577efeddeacc21f73fc38f18c7481ff48,6,1166
65,13,0f9e8087334d0a05beefe2fd3e60860362dbf9a22f76542dfb0b1c0b1539dc30,6,1183
65,12,0b6a4ec79aeba5f2edfafe4f7b5b7705d68b9d01939ffe01f99b817b42804685,6,1116
66,13,0c92927de9318178c089a2c610889723670ef4a2270ce8d9d857d69dd4d142d6,6,1253
66,13,05a5f16a79687c819d00fd764b68ca19cd06d3f1069b7ace43420f25e59af6e3,5,1206
65,13,0e334148698ba480bf6fceb06d5da81488454d27c7abb90b4e06c191a2962608,6,1185
65,13,0e2af7fd8296e67ce6291b8fd8ac8668d9670118cb176576a5f24f0488f7dc53,6,1205
65,13,0c1440125312281bba738c35ab0bf19fab66ca5ab9c4083a458fa22eda787383,7,1164
66,14,08f88287da23aead177db2cabcb3adc05fd952d335a6996467132d20d65ff812,6,1194
65,13,0b5a26e59f7a2cf85ce598baa2aac55901ea0b3a0d3b2cacc04abe5d6b728806,6,1214
65,13,0fb847f418811fe1cf7037ff11c1424f6f130f419e3f2a50ff272499ac96946d,6,1174
66,13,0f4bb0ad769930668cfacee34351c30951a3b81fd3e3b2aa4dc7be1cf96e2fb2,6,1135
66,13,0f777e302d9baaeb23cb615f6682d8c4a23e34da11d1d3a5ffa0bad6e2f34e8d,6,1175
66,12,0fa7afaf720419c3ae2d9e06adf8b0dc265372ae33a707a7338cd8d9a21dfae3,6,1184
66,13,00cbf6f99eb0145a9f245fd43e79c1c6f83e234a5564976ac8f3579e4fb76e06,6,1174
65,12,0ef69d5d446b492ea8362cba5cd18a083880f80e7d8ad6f45d379e94ee384990,7,1203
56,13,0fa418db2b2f537d58856ad287b35cf7b620467a87d725306b6528e80d17d306,6,1195
66,13,070aa9579c0b4be3095d217c98957c3ba4a1a2d44aaccb74e124ffc4d954e456,7,1116
65,13,001302cc2862b0debdcdcf15fe6191457ccfa10c2cf88c23860ee7cfa8585348,6,1242
66,13,02828c1393c9d704d0003d1f3e67c9437ff0d5ab9067061ebbe91b7112d4295d,6,1173
66,13,016ad8406dbcec2e899d3ffb718380be809220e548d6ecce3886ef7687469c16,6,1164
66,13,090770c01ff65ebb8eb93bb2410f2ca7bc2235582d2b6ca8ffb75dd7c5b9a67b,6,1142
65,13,0d6466f502fcba2935c453fca98ac32e60ecc6b0668256a76140fd9c588048fd,6,1215
66,14,0537cfd4398708d620278b1d841a4eab0ad0a8f693c98e4718180340cac87d5b,6,1155
66,13,02c21fa0f591b087f7006446b4ddabdd995a071174a9dff9bede81b936af95e6,7,1184
66,13,0a52ffbc97a46812be23081ff2d2247b9f9559a2f11480a9cbbce9a8e812920a,6,1203
66,13,05e9474ff188255ff724044f07d3e3a7d5b513daab05cb129f75fb9d1d206c6f,7,1203
66,13,008ed7a6d826af9c9fc3bc5a7e85496dc208b22933ddbee4b48f3ad136bebaca,7,1214
66,13,046cde453f6d0ac2f35f1c30b6786350b9da4e67a5947ab3fd25574c3134e9c1,6,1166
66,13,07e55d25b55aa452e81f50f4a39087a1fb83299db4d2376701d307aa08602dd9,6,1175
65,12,03bf4b587f0361e56610d4c22973332548a5e16bb7dfda877927fbe1d42e946e,6,1167
66,12,00228af60f5cbf167cffb34ad6a4e5a5d73b30860e079f6ceaee288868e3fe9a,6,1165
56,13,0a0993c318211005ea6cfb25026666a63096106b7bcae82093447241ee954610,7,1205
66,13,091e7d04543d4e10e38a1e6ab14a6f7d218a39572b50b9dfa4b2914794f41aee,6,1135
66,13,0e098cf9b8ca71839a128a587170ee7cecec7b4e0ad10a1d3543696961abb69d,6,1164
66,13,0b16c018d134e054f548595f1d3febb73301a2ce4a9872f11b5308ec316b92f8,5,1141
65,13,0f21f9cf4fb940763c5a0f4f8b786d1cb48dfbd37ee35c6b3640625f2fb4ebe1,6,1164
66,13,0113fed7478491b682e9b3f7f83233ba678b01398ec631e98bd56991c6d39bec,6,1183
66,13,0f24cd43843d876eff297827d11626ffca605b166a0c66ba87df0335f4a17241,6,1232
65,14,0f6a1b0bf53949c5616b3e8bb0d9f3bf09b9cd91dc1c69fafa805f73b63ed1a1,7,1174
66,13,083d711dd6c5c34cc5d025a0d8068bbb1e9f0f973f8e5cfc90f0c762c19e32fe,6,1183
76,13,001d62a3ff4e63b4f505bc73133389a8334afa191e3c4733edd3881dafa8e326,6,1184
65,12,005c5ca81534c3f0d2684bd72306c84d3214b9a5ce2eb5cc3dd2c324e2d72bda,6,1194
56,13,0b4fd62f44da13407888f2360fee5d2c6165062631ccc9cefcb905db22045a64,6,1164
65,13,085195bba1240d52f82a4bc487de5f9efcca9329a835bec98b7dc288e934f744,7,1154
66,13,07f5a60b2da1cf150b819a2d937ee18a4fa5b09d793900335b3f11e80bbdac5b,7,1124
66,14,0d6bed75fc77506a99dc74afd3bf04e73f8a4b6810d3285cb84cc1c2a128f652,6,1189
65,13,01efd51f41cb81efbeb287a143120d99b28c2c5887bb35ab9ed90b280ce543be,6,1203
66,13,00a3ae4d84aac1b9ea26247ff3644c0c455d5431c29efe6a7774f07c24a090b9,6,1206
56,12,0b34677953b8efb84a25785d452b142339297fbcb56db1bb7cfdc4ec3498c5cd,6,1187
66,13,0b06b4e5344a97ee11944fba0b83c7a73a544faadb467f2d7e7b584c51d4f172,6,1174
66,13,010234dae61f6384a36004bb51e59e948f812552f7757d4c0c9cd3df65ad8774,6,1195
66,13,07751e9aee492c939eb9f7d7747d0fd75e6ef6b4f3dfe4680da89f1665db1305,7,1173
66,13,0ed889c24e3bf41e34f3c580cebd1032fbd2a0021e2c01bb0252c8fb3fd12c36,7,1206
65,13,06001e42460adfb708f0dcf03daa565ede5e24afb4573f6a0c447db4a5c3459c,6,1195
65,13,0843396cfdf83787311f3b9855ae344fda6e82a212efb5bd122ad91b1368bc3d,6,1126
65,14,09f2fb2f22451817902a50a7177af36a26f234b2fc1a36ef8d4fce727f37649f,7,1161
65,13,0837638f9fa0f045c297f9160055814e80ba5fe9b5b4c6a3833be7a827ac3efb,6,1126
65,13,0206b73a65623efb5b05e0a2d7257b33f9277df089d0ff6a428a233bcb5329d2,7,1135
65,13,0d8c8add13d25602e29c6add015d00f230d50f13baa6ae601a18d3217bf60a06,6,1165
65,14,01cb62e1991bbf92713c77b81e5a4f6b1eb39ae0a62d76c8033edfa21467e135,6,1155
66,14,0e4c32c71e4b5ca0681ca7c2cdeb72d38737890dc8fd26d7d7052e688bb007ca,7,1163
66,13,00696e28f7c8a0304ff02f70ce2d81ef2be483a4e0471ed792b33a355db06f92,7,1193
65,14,03974f103af11e8f57b89f5ad611f57936938759d1eb6f4e2623d008817b3814,6,1134
56,13,0459f7d0b86b86837559cb885b38c21091d789102e2da030ea2d7f9eb9df00cb,6,1199
66,13,097e0b7f2bca9f90188717ec4f696770a4bba989eae5aad9de1108d44de3657d,7,1175
66,13,08fa9f004edd80c5033dd4a27472d6223b9521b6034a3b76b80830c5305772ea,6,1157
65,13,0d7db1dd6180313acf749624ceacd33a50fa1bf58ea1128000f0b3ccf717f46d,6,1185
66,12,040fef19c9bf6c348729b80d64ab3ed64509b11bc8bc39301e966adf111bf6bb,6,1210
66,12,0b08f26cf3ec5760b468100171a589ddd05f2c39e05d67d41bcdaba504127365,7,1125
66,13,08e747fbb40e57e1e57e754e71ad0e218461201bf6f4dc14971ce602b699a3fd,6,1144
66,12,098a3d2d6f0a5ab0dd24ca66980847934dea5e71f4b6124d242185dd0e4eaada,6,1185
65,13,0c8142fc060f8c5e7648729a53a50a08c8442a9404eb31dd42b167eeb5a7c3b6,6,1225
65,13,0ae307ec4946ab9de79f697a3127e8941894d58fb3cb13bef15cff5c98a52bda,6,1234
65,12,042878d7095b40b8d48bde1df420bbb30246df23ebbcb688e74b972fa261c6ca,6,1184
65,13,0d870448a307e01d9d77243c33a9ff12ac4464ffe1626adb5dec7c6028e499a4,6,1168
65,13,0802cc7e1e8998f3904f2c5ffaad174914fc8287c8a97f9b329b93c86b9eba11,7,1174
66,13,0198e06c16af8b55374762e8e3b3752fb218479a9c30b5889d4fd27d20ad070d,6,1196
65,13,044407a4044f684a353743f7666c7190dab3dac3097f64c2ef606b7e59ad9d2b,6,1184
66,13,006e297263d8e04d934b54538cabedbbfb98ca866cecfb93bde44c6bbe6948cd,6,1175
65,13,05c2e0ab4636e3aa5bdbce364d4e1f88d6c4ce1243df65fccce897cb598920fc,6,1154
66,13,0f20ad36bfe655eaf10172dba6560834661c84158d512b72afdbbd07f74f8eef,6,1194
65,12,0785ef6b05434a7fe24c92fc573858c343317bb8c4f8050fa3ff2a84d7c88a5b,6,1172
65,13,01745276e5e8f0c0b259726a0733cc3e501584260ab7215dbe762439633e259b,6,1204
66,13,0650170b2b04b5b46acd2205d012e786b68e18bb8c9f85ca38494a29f611bf51,6,1174
66,13,013a1c47e606230509d841edd1ce393f12cce0332a1034941215698141d277e4,7,1194
56,13,0f8fc944d9969d87dde9dba95b007a0bf59ea277a819183a3bbe4c991b5dc28f,6,1124
66,13,079ab35b471d16a04d88f2bc7e30c469b289a6f8b60e1098e431bc9fdc97d5ff,7,1194
66,13,048f067ee9c084a4606981b7aa882595c02d61f3c0c2192698b29048ca609894,6,1116
66,13,03feb75462d2f260de03927eab6a5cd498079b0f4986f9c933cb81fee7bd4bec,7,1174
65,13,0d4305e88d0157e482169932e132885407f3f09cc073e790281d8eafd544f851,6,1196
65,13,07c5a16efd2ef49fb9550528ebbfe4179e9520157f6a664c9931a1b4f67bf2d4,7,1167
65,13,07badbf58d79c7ebfaba53bac6a326a16bc86fec0ab05c682fc1be906618d883,6,1176
65,13,0a052c4367210a48d2e952579a85ff3eb1f6eb637dc36af1c9d21690ef4e7000,7,1207
66,13,0581cdbacd0d17b188f8449631b3e1cd3fabfc4c722f95e89b341c0a9363e429,6,1242
66,13,0054afc4c3d607444d520d1296f38d742b04ff68898358278a7ddb385c7925be,6,1194
66,13,01ffdbeb54662eb6949d49931921e322e5760ad9fb21b04f246a22d8351ff9ef,6,1137
66,13,0a741e1e770fe978abe1d37ea89de182fce05cf889496949f34fc6425d92e9e8,6,1153
66,13,04ee1a59131064ae7aa1737d6984d2aeec71cf2a8b217e772cfe8e31836d57dc,7,1184
65,13,0907d565648d87414030949ae76110e9ba8ae4393e995df441283f99790c7c19,6,1202
66,13,0e3ab8a81cb8f4ff2041b344ba533908ef07b753cf329834ed911fcb9c60e559,6,1214
66,14,07b2522475de3b0a0cc5677802f27475dcff0f944c21fcec64f0066bf0655866,7,1145
65,12,07530f9b1775e75448b6cba03c93bf27dbcb98367a138041feaae850ac612420,7,1195
66,13,0cd84323599ae418f26ed497e1ad8e99f43ee0023baa4a6fc7b98e0b3591e819,6,1283
65,13,0317401b652f01d803bf223f05c3235e145a914f785db370ec7c413785c175ed,7,1173
65,13,0d346fb82f3331b148a899d7099a73bc4a9d737c19a22c7bddc56792de5866dc,6,1125
66,13,09771cf1e0b24784aac88911c1c1137f218dd1c0b8a33334a764b12a91ed24e3,7,1232
65,13,06864f009d6cabd89b8ca9661fc11b4701cf222f7b20e3394e63fbf3143037cd,6,1174
66,13,00682b7bfcdad46d1079fc808cf0281ea84394f53c0a7f004afcd018b609f9df,7,1213
66,14,07f05a81c0c7737de35af5b3b1a8af7c94710b6f301296f5600496bf4a086c0a,7,1154
66,13,028a147de1b95b8d00222fc6c2b244d0c3b52d323dd76fcbf215cf21d5abde7f,6,1165
66,13,0a7fb1ab6e9066ffd09ab1a63c605ac406060af7d1776ec48c1215b430148f4b,6,1203
56,13,0394835639326cd98f517c8622aec0576d050079237eb2feb61116271eeabe93,6,1155
65,12,01b2eb54381f5d4a43a445afaf91447efc9636c82f1c5a8bc63e6d3321370a9c,6,1165
56,13,05e8cd6cc1b07cb1dc811b2762c85c0877f46882df03dacd2e039bfc9a0ac824,6,1174
56,13,03d95446576a13886dbefdc0dd149e4486ca09dd4c56954f9b6fee7d9db0be48,7,1194
66,13,03f9c600b468ac8c65476461a60ade7c021848c00105ab07f35404e53b59ca30,6,1214
66,13,0d901e30f575fef63155a858ba1551c08a6de56ef353df297f741dae610eccb3,6,1212
66,13,0d2f6202a28fd757ad7a36b0af40cad530d181dbac0abc86e5fbc3d283991029,6,1184
66,13,0e070c317946c3357c0eb9abfe21867b8a47ff615251ae5fc194f093b1243a97,6,1203
66,13,077c0b46226948bf0f6ee00b08f85ce9829760b1d771c90596980dd9d2add5b5,6,1173
66,13,037bcd111c3c43442b0f15b014a2eef086c0980f1e807bc42f8a794781428321,6,1165
66,13,0d3a94b2b2570be631a5048ced79c9d2afcb1a0e5e9457658e6b5ea0dae3ed24,6,1163
66,13,01ebc018450ef3551d3cbefd6182daea7c99b707714ce69c30a5e0a64b081069,6,1115
66,13,01828a96843a8a14a7dfa5281c267f0ef3c26d9563070835d6bc8e3c6345270c,6,1163
65,13,09777d010c8e4ab25673c0c255c73d6c2868ea1efe304019ffd0beb6652a166d,6,1153
65,13,05dc167fc801bbfe3455c0f060a331f394103eff2cee195a85d31e553f01d724,6,1244
65,13,02218b827779a6c77fcb7f1f1291047b2cc9c9f8cb530a663ccbe41391fe2abf,6,1186
66,12,00a77f45a6faa52476a43015243ec9b6db257260bfdce844ed74f91149bfef69,6,1145
66,14,0894c20f4f65aee807cb8156fc82cefabf476f6d5010efaaa5e881b93c8f82f1,6,1282
66,13,05fbab1386bb9374de479ef5eb227a7213bb6978a22112bc3f54f97d462c123a,6,1213
65,13,0b98707c88d541a3d8fb72ebc1d38c921f5f2ddeeb328d8112dfa11c32edcce5,6,1110
66,13,023e7771939080712f63716ddc31fe4f810eff9370b0c23d2340d482d94366f4,6,1137
65,13,0b88a85f09c5ef9fdb45d65b95363d4910eb36a00475b6e1d776cc9c66cdb914,7,1150
66,13,0b5dc1144674f84d78eb87e171556d671b2d2cbf64affad806d187a276ad60e6,6,1133
66,13,0f0d679645584efee66c3168ea371471c69ef79b18077c52610c968704e98ca3,6,1185
66,13,0f1840004515e7cde971046c2cf9a95732cef925e7ec9feb51843c4407e8685c,6,1214
66,13,0c34e8f4e66800a7d40ce91f653fd0c7a8720f707292e5a3b4152e1dceca8964,6,1174
66,13,06d6eb56cbf50061087d3deb5e354b5da0812fa7067371afe4ef4d4fd968cd18,6,1194
65,13,0fb906b2231fdbcc0b5f016c884adcdff837f9bc1c6b8a60743c784a0814f4c6,6,1222
65,12,04783216fe8407c2dbe50de7d5dae98bc421bb2ba50909c0b5670d110850070f,6,1145
65,13,0e46f45c2588e52cfe17f56b04d7149632ddc909a77db7f37b6678c3f15e4744,6,1173
66,13,01cc63b5f8726fd9a36431ae67a1540f934adb977deb884cf54db5a56ecad59f,6,1185
66,13,05bec2dacbf9b5ccdf445176c06098f96a84e8a736cd3cd5c0244000a69c8e20,6,1175
66,14,053713dd4e5941774306ef589a853abb7f65eb3d1f30bbf5d90f45a20ebea5e7,6,1223
66,12,0ebac17ec25e322442bbdf53f5f57ad21c22906ddfc79a8d1b557736763c7266,6,1184
56,12,050b06285117099f01de15a2bd5cd758694fbc7a13b3e9fdb795e98902f1f99b,6,1125
66,13,0ed0299d31e0a1b0396a0f8fef8e63025453247828b32f0ed5cc68cd4964bafc,7,1144
66,13,0914b622a9766a0a57dda89265afb0f6505ec6f8a7a2bb18fcfd06631bcde32e,6,1136
66,14,065772a09a8576969b9b9ae0ac21a828cdde57be20b14733ad860ef5bed8230e,6,1211
66,13,02a95515d89c09948edbb93ebbd500a2ebb7e49980277324078159a5065b40ff,7,1145
65,13,01d48b535e44162b92dbcc3329be27e5d8848f1931c77b0c9dbb8ec209d2d2f9,6,1197
66,13,0567f8ea5996f56fd6dca692e9c859e9d6c0ac3b6c99d499a021ae0b4dfd56b8,6,1196
66,12,08c4e4a5cf28766df2cbb4e649dd6e8bcd4f9a1cd2c89306e4478426d59e34de,6,1233
65,13,098d7ef7aa2d77e76a2b16d5b5e7cf4b1ff2e302adf894f0b7e03e0cb724f374,6,1134
66,13,016882ca6e46d9b5d8fd75b1a4acfa9fff48ca0a95a4b94090a91b2a0fd7977b,7,1163
66,13,068be79578c3b5b0174ac024a178721d1bde18aef43eafd485482bc312a893af,6,1154
66,13,056c9ba2f4a51b202c6174ea527c81913f161e90f291bc2cacee9a59d2c5215f,6,1155
65,13,00f1a49d9705f1669bfa99ef9d8c2d8f9e31814c3f7b7b28e43070a6c540fb05,6,1212
66,13,0a16b35e070bfa6779c0833593a42bf01922af7b4b906ecca3a4c0e5e8b2b713,6,1175
66,13,0f2fdd96a0d78c93048dc0e3b549679a5c0fbb965b8e21d6d465cdb0c05e266f,6,1176
66,13,0cab200a307282aa07a3cb8e5dd521e4f5747365f9618dadc3bd2fbeaa2a5675,6,1184
66,13,0ea2e12fd8408cdb3fb6335355ef5b2b34917af34fe07ef84bd2ad91e9483e72,6,1175
66,13,04ae84cf661cb7828e582067cc41d6ba199143c8d8e0f156f63f7bd1f523eb98,6,1166
65,13,0d811598d6bf9115e936d604f138354a1b7ba83cc30e462777f9c15ee8db87c2,6,1164
65,13,002c3c6da10986dfbc09aea0ee2b91286eddd17586272ce26a8d24c4ab6aeb55,6,1155
65,13,021084f4a638e05510f344e17881a831c719a15387606d0cc7117e6f591eb6fe,6,1156
65,14,0b36bb2e2c665c35b4d601247e5bcaeb48e0452407a5a987cb9739a04401dc1e,6,1183
66,13,0a6ca69f7eb5f5b36cc86ca03d473d0363c5d8d78d325423480b717fac07a063,7,1134
66,13,0905b983edde4f80389ddf9bbbbc8dac175c4cf0bdcaf4c274e90cb0aa68bc6d,6,1213
66,13,04f1bb49deb55628bb7250f267c2682c3abce039d4ffa90cccb6ce8784bb9143,6,1174
56,13,02e376052c545ec30be57c8c892ba0377d963e8c93fdce413b0c290f5c55d26e,7,1106
66,13,0d9a4240aa8fbfd0455aef67aa25d6d535e9139f062edcf3843f29728bbb0ecf,6,1136
66,13,009eb3b16d512b3c5381bb51eb749ba175d35d1f962a6f174a902a1a1a62600c,6,1135
66,13,00832d02e0ee9ac6b0c2dd4087dc37c302e4d14abb8b8c4d1aad3a9beecd4549,6,1233
56,13,0e4c7bf727da865c92368dbc06bbf136d5544d0d41e24d032a9731b9ed01ad47,6,1232
65,13,0f53688a95f7b213e6eea4b96c8df933f725888248884478ca8e23b7e6f4643f,6,1226
65,13,0d35e3288e3935c87a72cc98c3dbdfbf492a835eb451e6a642757ec68d5e5987,6,1204
65,13,0f4d6c5a921830b727710cf25c5164cf200e524fb93271ea04f4fc299e8e5a48,6,1184
66,13,08a93b017f5d8ada81d828a7a49b66714545794903439d555b5c74390470ca52,6,1194
66,13,0a3cf1cb14223db59a6496f487c8db5bb735eb179a4dd4194cce2bcc5878a71e,6,1144
66,13,0b6bd60fe85dc73b1aa7e4e9e286713bbe9953cfd77c6e893fe10a5271343d6a,6,1184
66,13,0c9a82da367e80e645fe844998837ef3d136bf253aef168a126c1e3daf8adda0,6,1155
65,13,057200d15af40e96e740668de8bb5deedf009c5247eb6bb501924651b84ed30b,6,1085
66,13,0f70e80483d394ce205792b7c2007beb896ca69f1fe465e01d716043134969c1,6,1154
66,13,0600f934ee3189af6c9a4ad27c1abcb00e296d5e764199c94a7071d98a8b0c31,6,1183
65,12,0352fa9df468250f1af72f0f1eb2d3e0d58f9210a1fc8bd95003fbb13a8844e8,6,1204
65,14,06ada49aeeff03ae73cab975bd21166580990727f01d3915817f902220cfe307,7,1174
56,13,0546fd53259dd5996c582bfda7fd6b241ba507226d83f091ae23dc2cd6d6fd53,6,1213
65,13,0fb24a6022ff73a0fa67c1f9f623c0c4b3cdf10b3f1a1417b5f6f03617bd5ff4,6,1233
65,13,07dd50655c9a8193e9083c5e5cc9cfd8dbaf7f223152f4ca4693a9f7d2ec4a81,7,1213
66,13,057c8a80a1d171f0a23d65add13d0ef455cb70a3704224368c1bf1f97aaebbf6,7,1184
65,13,02670afff2eb897349006781d9da367039d3105beb0eef2f2c47e8c4952b196b,6,1154
66,13,0a2bd3daa9717e129cb210bb6adb4ce417c81b948348f0ed8da7a57e7434c9a1,7,1198
66,13,0039ef96d40aff94bbf63115fe9e87a4093606df594baacce3f6f9d1f68903ad,6,1154
65,13,065e144c5e843f17298bfaaeaf4ded79a3c9eca0d22a2f0cfd50e04b0ab00881,6,1193
65,13,0f7f0bf2b0fe0250d58b5de3ec6480027c3913eb1edc7106b529694daee6967f,6,1194
65,13,08251b91194195f30dca58c82a079835e579e98b9b8f72249d46dfcbd9894425,6,1182
65,13,0e39fe1203fc11483bb0bcbbc439bb341bf61e758141902bf4e946e1252385ce,6,1184
65,12,06ab7dc558859c29e0ba463cb11859e041e5494a044705f6a1be380b82e2c1c0,6,1194
65,13,0daa137492f273fa61fad58f7fa776b58680216cd773ab9e47595dfd717382ab,6,1212
65,12,014a368be227417d79a804d651104b78c4e3fa4e8c0f47ab0b2f67e0af296c6a,6,1159
66,14,01d86d87ed8051ee9365c4304e5766ba5cbf1c571d7d7c62487cf528a2bcb741,6,1184
65,13,0524db9ad897b5741f6ecc1ec4d5a419205e4ffce46e39fb8651ae7fe5d663c6,7,1204
66,14,055caa2e91e2969869289e43500e094fab296ee0b0fe5a109f5b6967e169aab5,6,1193
66,13,0824a56a540ab9407d72f4c17aac2ac633ea0db6ea4b79ce117b18ae02095cd0,6,1165
66,12,067be4468bafce8616ae4ddddf5a29b69642d88a75473b344fe8b73eb58654b2,7,1174
66,13,0d506a5d823b1119e71e3b74447e8393cea0bfe778a95fe1a37540ba0bc62201,6,1189
75,13,000ad4b5460b69f180ed5bf7af37dc83fbdefc2854d549df10344daa27dfb1ea,7,1145
66,13,0d4269ac5b16112392c510ee5e6d503ddcb82bea56a4988d57c093f6433c4323,6,1154
66,13,012c015d98f0c64c14ec404f244227840d7b4d739184b24eba408bc1c971627d,6,1173
65,13,0fec802e7eb2f8565d3381df39dacd1167c76a384a6426ea9048e87ca395badb,6,1203
65,14,0cded8bb4ffb7d214d0bb0ece82003065480d4953ef32d6f862a8357ca6526d8,6,1165
66,13,0efc21e67539ac239545307f1414206753da96bb99d786ba9bbe474bde0b41d1,6,1213
65,13,08887a407dbe80afeac155871c18c99615b231cbd4be9baf02740d63b59bc003,6,1204
66,12,0ad624ad632e6501982e9df7bfd80954b1c6d33e01a882ccb8f010b22a34afb5,6,1154
65,13,07703a96a5f1ebe81e720880547d81abd6cffb9e0ebf55fbd903be29e44b4ebe,6,1154
66,12,09c31204220c2c0fc8e3889f1e95aa819a62dcb5db04b95e0810ffb010c54bcc,6,1173
66,13,09f27632873691e4a370f410ef997a94acf54893996b0e4b165295ede4f1e5b5,6,1243
66,13,05430e17d87aef7f405cd34fa1a84a66cd5d62ab15c2ba7c50cfac6099dc18be,6,1134
66,13,0236f3828eedb44990227726ae2dd8fdb90d0f835691872c9c32f96e43656799,6,1173
65,13,03f1fef9d8b5091cd5a99bf51d26aaf4f702be240b02dfadb20b2f7a913e8e69,7,1133
65,13,00178902131d38261b3342c50b48d50b51448315592b2aa94f3cb8afd7c54568,7,1195
65,13,06b45e45fd96b8cf4f50f4dc1be95c4b5ab59a4f4a409e147c5e21a089eba13d,6,1207
66,13,0981c69c9a80b8cb399ac19e4d47a5a5a95f6d1c43e5c84dea6fc2ee417e4cc7,6,1186
57,14,0c9d062b5195072b74d07ff4838f4ed6538d032731ea5b7947196e3946ed7e2a,6,1184
65,13,00f3da0a57d6a3a1d52362db5c00f5df170df5e36b59ffdc880723fd26bf89f7,6,1203
66,13,00ec39671a8c9d779b65e7298396f3a39581627435f2bdf8ba35e12f29d331ab,7,1126
56,13,060b2f8ec88f1db5491bef95f6d89934181c05e7f597f6e5c3dd62fd690e962d,7,1164
65,13,0a0f404d0f67ca848b0f3b0b3e4fe8fa31cd700b38010209614b1433e2b27e9b,7,1164
66,13,0a615aaa1237b909becc82014e27704009eb5ec2d4e644b1ce04a71efc06af6c,6,1193
65,13,0b63cc798a80acce0b248e4371f2ffc006f1e2c6445aade6dcc06101cb8787fe,6,1164
66,13,0752c58df86da73fe6ff5614031cc401641d17ec16030352df7b6d010a6f7397,6,1213
65,13,0dffdd524d5fff08cac901d47d48ab9177cfeb670a6a2adf467fdd494eefa931,6,1223
66,13,09321b633cbf9c773e6bef879cf5ca13a9732adf218591c47bc28a2b987cf48d,6,1214
66,13,013d5e157e014558583fe48a60bd78c3efade48caf5572ac6b95b540277aebf3,6,1184
66,14,065ed1f2afe344b843cffea10c498fe7cd882247d2f8886f2ed5fd08f0cbd8f4,6,1173
66,13,0293bc9b8cbad570978336affd881a82d62023480d63b818f8588b92124581fe,6,1153
66,13,010ffc9cc11666b953eefc0ac794561eb8e63b569b0e9fb8c5b25e71975672ef,6,1203
65,13,0caa836f5326b12b456dc5853f9f9712f2e6627e9a23c73aeb998063b2fe5490,6,1145
65,12,0d4555be3bf67ef17c26be9eb5ee919df3fc29ea8e8a12edd105a1bb4613ccc5,6,1194
65,13,096c4e97582b23ae046a5ec2d72eb318096c7c3766fe649a6e2d0c8450eeca91,6,1167
65,13,0a2ffc19f9e1c41195e9287455ef954ec811d28edd40ecebdf4946879ca91f26,6,1154
56,13,02dd5b21ffe29deeb5f35b3a712eac3837d1a2365feab89635458bea97a38ec9,6,1174
66,12,0aeb9bc2f19cd5beb6908cc1507f1b271626c042fbb39ce962fef9a5dcfe5eb3,6,1125
66,13,08ee8a3dffe6c11c28d59cd3e29a4726e054fafb590f4015f616a99d756728dd,6,1223
66,12,0d9cd4f411af7a356efe3d66e1c3857249a5ffa146318b234294403c51eb940b,7,1164
66,13,08a9d6fa5042fba2aa7acf76764c3565a17752035ef32c122cd266ff6e657cf1,6,1124
66,13,001e9f5123729c2a7286485dbc1dc94c4110b583707bbf5c2e9245cb386debf5,6,1173
65,13,0234a0738a41caa8660b186fbcf9bfb8e3b71fce4d060c510369b4d5f9964f9e,6,1164
66,13,03598544020de3e7a0ea241c9bd611ea88b325bb98b3aa581012d19f24adae44,6,1203
65,13,025eba2dfe922794e7ba7fe0436301a05765b4c42f93650d5cb838046d8fda9d,7,1184
56,13,0bd149c1222d09be0b714df06ca31c5614a9e5f81793c6f8faa5dc09873ec1a4,6,1163
65,13,0be0bb5ff9bcdcf2967c58358eaf6e11fb2ccc8198ad67b6d4116570f2ca59ab,7,1134
66,13,0d0cf1e81c83098c18a5d352e978793c9e5ac451c7bf710989793d517f1b6149,6,1224
66,13,0f617f53f2ab098429a4958f85b4263b3c823977ff77320df54f10645702a4f0,6,1155
66,13,09e410caa280b9f529d641327f4f88df85600f0c4fac2d7980e22afc441cbb0c,7,1223
65,13,087bd211b308e79d157264a6eedb1ffa23d36a42b30890190471cb947638ef72,6,1173
65,13,071300ee1104718a70196c321a0a73c5cc9284b72bc8266701dcbf83a6488179,6,1183
65,13,09abf98a75228d03756de95b0c3da61ffb50e0a07f2779fa446536db6614b95c,6,1188
65,12,0d33b18b1d020d50e9f077c3d992fafd8fb860816e81b9bf4ba99e91172332d2,6,1154
65,13,0eeeac6d924b394ea89100727037e05beef7dd83304643eb7300d526dca8b8f9,6,1187
66,13,058b8d1e2edc0dc512e41b4839c94d63ce135b0e055b9f078143bacdb656ca95,6,1202
66,12,0dafc202783c88872c52401a27199d09461a66c827683194edb11417cc5ac428,6,1144
66,13,019e86d1e073210af15e45c179c9ead9435a77a81fbf575e72a13a56cc7fc25f,6,1173
65,13,0b241f9399fb22ac3bdbb780d28e7b71a766ed808763673e2511ca6d7e3683dd,6,1203
66,13,08b783cf133f0c8de1fc1e020061bfcd1be289dba88c053785f7e38b64ae2ad2,7,1184
66,13,033fefa7fcb2f52d4b0053811cd6ace0ef64d776ec111ed94f6577ded69f8057,7,1145
